,original,image,size,label
7305,/Volumes/New Volume/malware-detection-dataset/benign/hvsievaluator.exe,./data/benign/2568EaaA54f9b139.png,10907,0
7306,/Volumes/New Volume/malware-detection-dataset/benign/hvsirdpclient.exe,./data/benign/EAeb70f261f910f2.png,19682,0
7307,/Volumes/New Volume/malware-detection-dataset/benign/hvsirpcd.exe,./data/benign/acAfeDa72BbcAF5d.png,4505,0
7308,/Volumes/New Volume/malware-detection-dataset/benign/wdagtool.exe,./data/benign/d8a64D9Bc51eA124.png,893,0
7309,/Volumes/New Volume/malware-detection-dataset/benign/hvsisettingsworker.exe,./data/benign/A80f6D3aAF390ec5.png,10635,0
7310,/Volumes/New Volume/malware-detection-dataset/benign/mighost.exe,./data/benign/EAeAc28F8A5caA24.png,3037,0
7311,/Volumes/New Volume/malware-detection-dataset/benign/iscsicli.exe,./data/benign/fB530E7518565D6b.png,244,0
7312,/Volumes/New Volume/malware-detection-dataset/benign/setupplatform.exe,./data/benign/5eaaDA4c5EDd6bA5.png,271688,0
7313,/Volumes/New Volume/malware-detection-dataset/benign/adminlauncher.exe,./data/benign/25c2dbFE5146be4F.png,7005,0
7314,/Volumes/New Volume/malware-detection-dataset/benign/rollback.exe,./data/benign/d631396FdEfbfBa0.png,6855,0
7315,/Volumes/New Volume/malware-detection-dataset/benign/inputswitchtoasthandler.exe,./data/benign/154DAc1015Ea2E42.png,716,0
7316,/Volumes/New Volume/malware-detection-dataset/benign/iechooser.exe,./data/benign/22E32bbB088BA672.png,3384,0
7317,/Volumes/New Volume/malware-detection-dataset/benign/ie4uinit.exe,./data/benign/17C428c7Bf2d4Fcd.png,3905,0
7318,/Volumes/New Volume/malware-detection-dataset/benign/mshta.exe,./data/benign/fcb8CA1e1baC6878.png,1421,0
7319,/Volumes/New Volume/malware-detection-dataset/benign/ie4ushowie.exe,./data/benign/eDa04ca6aF72Abcb.png,2807,0
7320,/Volumes/New Volume/malware-detection-dataset/benign/aspnetca.exe,./data/benign/06bCBBAc92FcD363.png,421,0
7321,/Volumes/New Volume/malware-detection-dataset/benign/iisreset.exe,./data/benign/00FE8fC094619Ab0.png,234,0
7322,/Volumes/New Volume/malware-detection-dataset/benign/iisrstas.exe,./data/benign/7869BADfEbDD897C.png,794,0
7323,/Volumes/New Volume/malware-detection-dataset/benign/windowsinternal.composableshell.experiences.textinput.inputapp.exe,./data/benign/ff3Ec3EeaC92555B.png,25916,0
7324,/Volumes/New Volume/malware-detection-dataset/benign/msiexec.exe,./data/benign/4Ff72145ADF7D81d.png,2328,0
7325,/Volumes/New Volume/malware-detection-dataset/benign/muiunattend.exe,./data/benign/4Ee32Ff5Dff3D45b.png,760,0
7326,/Volumes/New Volume/malware-detection-dataset/benign/isoburn.exe,./data/benign/CA8FF9D7C8ae5567.png,754,0
7327,/Volumes/New Volume/malware-detection-dataset/benign/languagecomponentsinstallercomhandler.exe,./data/benign/F21aC47DE02FFEEd.png,1396,0
7328,/Volumes/New Volume/malware-detection-dataset/benign/lpkinstall.exe,./data/benign/4A0f8F7d1f9d2c51.png,1393,0
7329,/Volumes/New Volume/malware-detection-dataset/benign/lockapphost.exe,./data/benign/f56cE95BC01aec67.png,6970,0
7330,/Volumes/New Volume/malware-detection-dataset/benign/lockapp.exe,./data/benign/3557650d7AD50DEa.png,228627,0
7331,/Volumes/New Volume/malware-detection-dataset/benign/lpksetup.exe,./data/benign/beA1cFFceCcD093E.png,15036,0
7332,/Volumes/New Volume/malware-detection-dataset/benign/lpremove.exe,./data/benign/cc21cB9538FFf512.png,242,0
7333,/Volumes/New Volume/malware-detection-dataset/benign/lsass.exe,./data/benign/08BE55104fB233c2.png,8849,0
7334,/Volumes/New Volume/malware-detection-dataset/benign/consent.exe,./data/benign/Edcd4FccB42C2e6C.png,7624,0
7335,/Volumes/New Volume/malware-detection-dataset/benign/wslconfig.exe,./data/benign/659ef8C36a33Ed5c.png,15323,0
7336,/Volumes/New Volume/malware-detection-dataset/benign/easpolicymanagerbrokerhost.exe,./data/benign/7cBccbD65A4b3dd6.png,873,0
7337,/Volumes/New Volume/malware-detection-dataset/benign/bash.exe,./data/benign/6a3D98a192A0eE7C.png,2201842,0
7338,/Volumes/New Volume/malware-detection-dataset/benign/fsiso.exe,./data/benign/0aDDe8dB3FD2AcE8.png,6043,0
7339,/Volumes/New Volume/malware-detection-dataset/benign/replace.exe,./data/benign/F7a828BefBA427B1.png,292,0
7340,/Volumes/New Volume/malware-detection-dataset/benign/doskey.exe,./data/benign/cC220f4e48834de7.png,313,0
7341,/Volumes/New Volume/malware-detection-dataset/benign/secureassessmentbrowser.exe,./data/benign/Bf2Cc95Ee06D1f6b.png,8353,0
7342,/Volumes/New Volume/malware-detection-dataset/benign/subst.exe,./data/benign/CDE02e7D6D4Bc0a8.png,293,0
7343,/Volumes/New Volume/malware-detection-dataset/benign/magnify.exe,./data/benign/3B7fbaE4056bd0EF.png,4518,0
7344,/Volumes/New Volume/malware-detection-dataset/benign/makecab.exe,./data/benign/5ea0e6d5feafe19D.png,68096,0
7345,/Volumes/New Volume/malware-detection-dataset/benign/modalsharepickerhost.exe,./data/benign/75D2CfD6A767fcD3.png,11463,0
7346,/Volumes/New Volume/malware-detection-dataset/benign/mmgaserver.exe,./data/benign/EeB1BbDBbEd21c36.png,5550,0
7347,/Volumes/New Volume/malware-detection-dataset/benign/fixmapi.exe,./data/benign/e0db744a03DdCd23.png,297,0
7348,/Volumes/New Volume/malware-detection-dataset/benign/mdmappinstaller.exe,./data/benign/6CCA456E79704D3f.png,5149,0
7349,/Volumes/New Volume/malware-detection-dataset/benign/mdmagent.exe,./data/benign/d2f54F6aaCE8b4F8.png,11530,0
7350,/Volumes/New Volume/malware-detection-dataset/benign/logagent.exe,./data/benign/5E3Ee638caE62eF9.png,984,0
7351,/Volumes/New Volume/malware-detection-dataset/benign/auditpol.exe,./data/benign/Fff7a5dEe9f8b3af.png,241,0
7352,/Volumes/New Volume/malware-detection-dataset/benign/msconfig.exe,./data/benign/f6F6aa73AdDb50C2.png,3906,0
7353,/Volumes/New Volume/malware-detection-dataset/benign/msdt.exe,./data/benign/bdCe50e6dF91Af5A.png,7808,0
7354,/Volumes/New Volume/malware-detection-dataset/benign/narratorquickstart.exe,./data/benign/4676FcEEB98aD8A8.png,272,0
7355,/Volumes/New Volume/malware-detection-dataset/benign/mspaint.exe,./data/benign/6a6fbAF1DF85F54F.png,743424,0
7356,/Volumes/New Volume/malware-detection-dataset/benign/backgroundtransferhost.exe,./data/benign/d9bfC4ff0a0AaCEB.png,572,0
7357,/Volumes/New Volume/malware-detection-dataset/benign/ncsiuwpapp.exe,./data/benign/5D279Edccc63C27F.png,4282,0
7358,/Volumes/New Volume/malware-detection-dataset/benign/narrator.exe,./data/benign/Dcffe1Eb72f3d9FE.png,10333,0
7359,/Volumes/New Volume/malware-detection-dataset/benign/net1.exe,./data/benign/6EbE7aDdeA0C5954.png,613,0
7360,/Volumes/New Volume/malware-detection-dataset/benign/netbtugc.exe,./data/benign/Dc70fCBA6c6f2b80.png,562,0
7361,/Volumes/New Volume/malware-detection-dataset/benign/legacynetuxhost.exe,./data/benign/ec6a5072CDDA6DC9.png,5685,0
7362,/Volumes/New Volume/malware-detection-dataset/benign/newdev.exe,./data/benign/Be6CceEF2EbC75E7.png,270,0
7363,/Volumes/New Volume/malware-detection-dataset/benign/nfsclnt.exe,./data/benign/7df1a1Ba915C5bF4.png,658,0
7364,/Volumes/New Volume/malware-detection-dataset/benign/dashost.exe,./data/benign/B6dfF7a2bb6bf6Fa.png,429,0
7365,/Volumes/New Volume/malware-detection-dataset/benign/umount.exe,./data/benign/b9B8DaBcfDf64623.png,71193,0
7366,/Volumes/New Volume/malware-detection-dataset/benign/ofdeploy.exe,./data/benign/C35bca664c642CFA.png,4687,0
7367,/Volumes/New Volume/malware-detection-dataset/benign/oobenetworkconnectionflow.exe,./data/benign/ab52BEcaD6C9db53.png,49482,0
7368,/Volumes/New Volume/malware-detection-dataset/benign/ndadmin.exe,./data/benign/79c364fe7Ec96cF3.png,325,0
7369,/Volumes/New Volume/malware-detection-dataset/benign/mount.exe,./data/benign/AF2ebb6F228C7F0c.png,118637,0
7370,/Volumes/New Volume/malware-detection-dataset/benign/webauthbridge.exe,./data/benign/5cE7ed6e196B2e06.png,20477,0
7371,/Volumes/New Volume/malware-detection-dataset/benign/oobenetworkcaptiveportal.exe,./data/benign/6039Bf05C2b9Bf7b.png,2646,0
7372,/Volumes/New Volume/malware-detection-dataset/benign/msoobe.exe,./data/benign/75f5CE7E0C40a651.png,16934,0
7373,/Volumes/New Volume/malware-detection-dataset/benign/useroobebroker.exe,./data/benign/0b703aE78291C626.png,2947,0
7374,/Volumes/New Volume/malware-detection-dataset/benign/osk.exe,./data/benign/9CBbceA185bCB057.png,2786,0
7375,/Volumes/New Volume/malware-detection-dataset/benign/openwith.exe,./data/benign/F2f2caaE2E0852ac.png,3783,0
7376,/Volumes/New Volume/malware-detection-dataset/benign/upprinterinstaller.exe,./data/benign/F60F28c9ebaB13bf.png,22146,0
7377,/Volumes/New Volume/malware-detection-dataset/benign/desktopimgdownldr.exe,./data/benign/0cff1Be883cbbd83.png,1437,0
7378,/Volumes/New Volume/malware-detection-dataset/benign/wpcuapapp.exe,./data/benign/e523c58Eafa6b6B4.png,28697,0
7379,/Volumes/New Volume/malware-detection-dataset/benign/digitizerbitmapdump.exe,./data/benign/13f7387BF87f3a02.png,2847,0
7380,/Volumes/New Volume/malware-detection-dataset/benign/psp.exe,./data/benign/b7eFd4370418afDc.png,4142,0
7381,/Volumes/New Volume/malware-detection-dataset/benign/printui.exe,./data/benign/bb23A3Ca7FcdAccB.png,319,0
7382,/Volumes/New Volume/malware-detection-dataset/benign/diskperf.exe,./data/benign/24cCAadC87D8A7d4.png,252,0
7383,/Volumes/New Volume/malware-detection-dataset/benign/logman.exe,./data/benign/46cb4cc7ce2fB6Bf.png,250,0
7384,/Volumes/New Volume/malware-detection-dataset/benign/relog.exe,./data/benign/ebEde4D86F3BE216.png,247,0
7385,/Volumes/New Volume/malware-detection-dataset/benign/tracerpt.exe,./data/benign/eBbf7C25D13Ca0ae.png,1100,0
7386,/Volumes/New Volume/malware-detection-dataset/benign/typeperf.exe,./data/benign/Aa6DBaD4d2AcCdA7.png,248,0
7387,/Volumes/New Volume/malware-detection-dataset/benign/printisolationhost.exe,./data/benign/882CDaab3Dc4797B.png,1808,0
7388,/Volumes/New Volume/malware-detection-dataset/benign/perceptionsimulationservice.exe,./data/benign/b5a15EB345D266aF.png,2365,0
7389,/Volumes/New Volume/malware-detection-dataset/benign/wpcmon.exe,./data/benign/97fD1795723cCC79.png,65670,0
7390,/Volumes/New Volume/malware-detection-dataset/benign/printfilterpipelinesvc.exe,./data/benign/C81AFFE03fAcDFf5.png,181603,0
7391,/Volumes/New Volume/malware-detection-dataset/benign/ntprint.exe,./data/benign/23105dCBaED3Abda.png,521,0
7392,/Volumes/New Volume/malware-detection-dataset/benign/lpr.exe,./data/benign/d6B2FDBB4B8bBBd8.png,438,0
7393,/Volumes/New Volume/malware-detection-dataset/benign/ppiexperiencehost.exe,./data/benign/1dbaB820Bc3DEAaA.png,53313,0
7394,/Volumes/New Volume/malware-detection-dataset/benign/wpnpinst.exe,./data/benign/6E980Aeddec35F9D.png,516,0
7395,/Volumes/New Volume/malware-detection-dataset/benign/lpq.exe,./data/benign/64EF01Be6D7eb4F7.png,411,0
7396,/Volumes/New Volume/malware-detection-dataset/benign/peopleexperiencehost.exe,./data/benign/eeaa904cAF79cf45.png,8022,0
7397,/Volumes/New Volume/malware-detection-dataset/benign/printbrmengine.exe,./data/benign/c32FF4de4e7F5cef.png,34571,0
7398,/Volumes/New Volume/malware-detection-dataset/benign/printbrm.exe,./data/benign/cEC8a2B8fcdEB30e.png,1743,0
7399,/Volumes/New Volume/malware-detection-dataset/benign/printbrmui.exe,./data/benign/8baFe6f541EDcBC7.png,6588,0
7400,/Volumes/New Volume/malware-detection-dataset/benign/pinningconfirmationdialog.exe,./data/benign/7AdE4A7b22Cd17dE.png,183,0
7401,/Volumes/New Volume/malware-detection-dataset/benign/perceptionsimulationinput.exe,./data/benign/DEbEb6f46a49d777.png,412,0
7402,/Volumes/New Volume/malware-detection-dataset/benign/pkgmgr.exe,./data/benign/8f4CcfFAe1322B70.png,1725,0
7403,/Volumes/New Volume/malware-detection-dataset/benign/pnpunattend.exe,./data/benign/0D6A85C0ACAE3974.png,726,0
7404,/Volumes/New Volume/malware-detection-dataset/benign/approvechildrequest.exe,./data/benign/f8bc9e7e7bD559A7.png,1929,0
7405,/Volumes/New Volume/malware-detection-dataset/benign/pickerhost.exe,./data/benign/cd1DD565E9EC53E9.png,6408,0
7406,/Volumes/New Volume/malware-detection-dataset/benign/pcwrun.exe,./data/benign/B2EaBED22eA5a4AF.png,470,0
7407,/Volumes/New Volume/malware-detection-dataset/benign/pnputil.exe,./data/benign/8CcE70e7Aa3c218A.png,1367,0
7408,/Volumes/New Volume/malware-detection-dataset/benign/ppicredentialmanager.exe,./data/benign/4F0dC4D1B11d5Af8.png,7862,0
7409,/Volumes/New Volume/malware-detection-dataset/benign/ewssyncservice.exe,./data/benign/e6dbb70b7BF74A9e.png,75372,0
7410,/Volumes/New Volume/malware-detection-dataset/benign/microsoft.ppi.logcollection.exe,./data/benign/AC66422d8D976A4B.png,120189,0
7411,/Volumes/New Volume/malware-detection-dataset/benign/microsoft.ppi.lockdown.configci.exe,./data/benign/dF9fCDdBbFb8Bf8e.png,5805,0
7412,/Volumes/New Volume/malware-detection-dataset/benign/ppimansvc.exe,./data/benign/f333Fd2D7dfe39A8.png,34229,0
7413,/Volumes/New Volume/malware-detection-dataset/benign/surfaceplatformlogs.exe,./data/benign/c42AE6C9e1f51e1d.png,96128,0
7414,/Volumes/New Volume/malware-detection-dataset/benign/ppisensorsvc.exe,./data/benign/d7Bca73291bfaaa1.png,6681,0
7415,/Volumes/New Volume/malware-detection-dataset/benign/videoboarddump.exe,./data/benign/74C673337e29e901.png,1833,0
7416,/Volumes/New Volume/malware-detection-dataset/benign/spoolsv.exe,./data/benign/6e2cB8Da37ADeC05.png,51974,0
7417,/Volumes/New Volume/malware-detection-dataset/benign/microsoft.ppi.welcome.exe,./data/benign/f2e5E28402d8da0e.png,128454,0
7418,/Volumes/New Volume/malware-detection-dataset/benign/provtool.exe,./data/benign/eDCccD40FD87dc89.png,5921,0
7419,/Volumes/New Volume/malware-detection-dataset/benign/provlaunch.exe,./data/benign/7454f633Bd22Cb0E.png,245,0
7420,/Volumes/New Volume/malware-detection-dataset/benign/proximityuxhost.exe,./data/benign/001deB41d0cAf593.png,6779,0
7421,/Volumes/New Volume/malware-detection-dataset/benign/raserver.exe,./data/benign/0fE24E5a65BaAfaA.png,1664,0
7422,/Volumes/New Volume/malware-detection-dataset/benign/rasautou.exe,./data/benign/A6631fc9c4821c9f.png,327,0
7423,/Volumes/New Volume/malware-detection-dataset/benign/rasdial.exe,./data/benign/9a42aFaB23EEDfC6.png,383,0
7424,/Volumes/New Volume/malware-detection-dataset/benign/recdisc.exe,./data/benign/C5cfB9AF61bfDF50.png,956,0
7425,/Volumes/New Volume/malware-detection-dataset/benign/msra.exe,./data/benign/839b50BE24d76d3d.png,301,0
7426,/Volumes/New Volume/malware-detection-dataset/benign/sdchange.exe,./data/benign/2D677efF1b5ebBc2.png,814,0
7427,/Volumes/New Volume/malware-detection-dataset/benign/robocopy.exe,./data/benign/91866D23a4882293.png,2843,0
7428,/Volumes/New Volume/malware-detection-dataset/benign/recoverydrive.exe,./data/benign/610d6CdAAED8fe7E.png,14165,0
7429,/Volumes/New Volume/malware-detection-dataset/benign/runas.exe,./data/benign/e2E15c3dEBEcDF04.png,487,0
7430,/Volumes/New Volume/malware-detection-dataset/benign/runonce.exe,./data/benign/C0857b3DfceE9BfB.png,565,0
7431,/Volumes/New Volume/malware-detection-dataset/benign/rundll32.exe,./data/benign/413De8000976f46D.png,791,0
7432,/Volumes/New Volume/malware-detection-dataset/benign/immersivetpmvscmgrsvr.exe,./data/benign/9df7d8CAffE4eB42.png,2728,0
7433,/Volumes/New Volume/malware-detection-dataset/benign/rmttpmvscmgrsvr.exe,./data/benign/F542De398aC73F14.png,2684,0
7434,/Volumes/New Volume/malware-detection-dataset/benign/tpmvscmgrsvr.exe,./data/benign/FA28Fdd5492dE8eC.png,2707,0
7435,/Volumes/New Volume/malware-detection-dataset/benign/spaceagent.exe,./data/benign/d0fB7Fd0bA3F8dD3.png,628,0
7436,/Volumes/New Volume/malware-detection-dataset/benign/bioiso.exe,./data/benign/74ddAEd7f5B9Cfaa.png,26534,0
7437,/Volumes/New Volume/malware-detection-dataset/benign/services.exe,./data/benign/3caBdFeA85b3d0f7.png,43800,0
7438,/Volumes/New Volume/malware-detection-dataset/benign/devicecredentialdeployment.exe,./data/benign/dc7E9eaEF6EB81C3.png,1341,0
7439,/Volumes/New Volume/malware-detection-dataset/benign/sdiagnhost.exe,./data/benign/6E5Daa67d03CcFef.png,1580,0
7440,/Volumes/New Volume/malware-detection-dataset/benign/wscollect.exe,./data/benign/a4ee2bF018AF7dDA.png,1116,0
7441,/Volumes/New Volume/malware-detection-dataset/benign/wsreset.exe,./data/benign/85b5dc2eFe17aDcB.png,1306,0
7442,/Volumes/New Volume/malware-detection-dataset/benign/bdechangepin.exe,./data/benign/be97bDCea5DafAcF.png,1071,0
7443,/Volumes/New Volume/malware-detection-dataset/benign/licensemanagershellext.exe,./data/benign/0b727ee8FF96E2FB.png,1115,0
7444,/Volumes/New Volume/malware-detection-dataset/benign/systemsettingsadminflows.exe,./data/benign/57E4Ec059D64F83c.png,35910,0
7445,/Volumes/New Volume/malware-detection-dataset/benign/systemsettingsbroker.exe,./data/benign/d273abcD2E8167f8.png,10489,0
7446,/Volumes/New Volume/malware-detection-dataset/benign/rmactivate_isv.exe,./data/benign/b5d2c6eABCb01Fb9.png,261,0
7447,/Volumes/New Volume/malware-detection-dataset/benign/pinenrollmentbroker.exe,./data/benign/401C7CbFAf4A2fEc.png,3116,0
7448,/Volumes/New Volume/malware-detection-dataset/benign/rmactivate_ssp.exe,./data/benign/cD5FEE96aAdbFF9A.png,259,0
7449,/Volumes/New Volume/malware-detection-dataset/benign/diagtrackrunner.exe,./data/benign/2Ad8C4a0082b533b.png,135,0
7450,/Volumes/New Volume/malware-detection-dataset/benign/bitlockerwizardelev.exe,./data/benign/61aE7DAc9b192C4d.png,429,0
7451,/Volumes/New Volume/malware-detection-dataset/benign/applicationframehost.exe,./data/benign/25245A2e7C975E58.png,4668,0
7452,/Volumes/New Volume/malware-detection-dataset/benign/startmenuexperiencehost.exe,./data/benign/11DC7ec86Ab84de8.png,29114,0
7453,/Volumes/New Volume/malware-detection-dataset/benign/genvalobj.exe,./data/benign/Dfd47Fe2bDBE7cae.png,285412,0
7454,/Volumes/New Volume/malware-detection-dataset/benign/shellexperiencehost.exe,./data/benign/D889ad70c1DCbb58.png,428632,0
7455,/Volumes/New Volume/malware-detection-dataset/benign/rmactivate.exe,./data/benign/7F16AcC4f59fe6C3.png,261,0
7456,/Volumes/New Volume/malware-detection-dataset/benign/datausagelivetiletask.exe,./data/benign/a6A2aef7Ae97F64C.png,5503,0
7457,/Volumes/New Volume/malware-detection-dataset/benign/spaceman.exe,./data/benign/2aEe88Df8EA7ff14.png,5380,0
7458,/Volumes/New Volume/malware-detection-dataset/benign/ppiupdatemanager.exe,./data/benign/F0De917EdDA6d7Bc.png,11744,0
7459,/Volumes/New Volume/malware-detection-dataset/benign/systemsettingsremovedevice.exe,./data/benign/bf8Da1002d8b8c1D.png,3462,0
7460,/Volumes/New Volume/malware-detection-dataset/benign/bitlockerdeviceencryption.exe,./data/benign/68f01CE55aFedB81.png,2770,0
7461,/Volumes/New Volume/malware-detection-dataset/benign/cscript.exe,./data/benign/0C60aaCa25b4aA9e.png,232,0
7462,/Volumes/New Volume/malware-detection-dataset/benign/schtasks.exe,./data/benign/080eEEcfCCdda65F.png,378,0
7463,/Volumes/New Volume/malware-detection-dataset/benign/wscript.exe,./data/benign/10f2e63fFC6AF3a7.png,227,0
7464,/Volumes/New Volume/malware-detection-dataset/benign/sechealthui.exe,./data/benign/46ced7dB85f460D5.png,119331,0
7465,/Volumes/New Volume/malware-detection-dataset/benign/bitlockerwizard.exe,./data/benign/AAdc4CcA1467c5f6.png,429,0
7466,/Volumes/New Volume/malware-detection-dataset/benign/bdeuisrv.exe,./data/benign/a7cBBa278a4c4Bd5.png,1085,0
7467,/Volumes/New Volume/malware-detection-dataset/benign/ngciso.exe,./data/benign/2E5E38F973E39Cfd.png,13859,0
7468,/Volumes/New Volume/malware-detection-dataset/benign/licensingui.exe,./data/benign/FEbe7f6150B57eb0.png,4684,0
7469,/Volumes/New Volume/malware-detection-dataset/benign/sppextcomobj.exe,./data/benign/6CD53Ca7929E39Da.png,224601,0
7470,/Volumes/New Volume/malware-detection-dataset/benign/bdeunlock.exe,./data/benign/aB7856AcE98bbcbd.png,4796,0
7471,/Volumes/New Volume/malware-detection-dataset/benign/phoneactivate.exe,./data/benign/934bEE6932aE7Fb5.png,4174,0
7472,/Volumes/New Volume/malware-detection-dataset/benign/slui.exe,./data/benign/E2a3ebeac4abaA07.png,954,0
